1032,2017-06-15,132.191818237305,289,9,1189.72631835938,2543.19995117188,1353.47375488281,Store,North America Spring Promotion,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,"Touch Screen Phones ",Cell phones,North America,Sunnyside,United States
10320,2016-09-28,164.476501464844,281,10,1644.76513671875,2810,1165.23486328125,Catalog,No Discount,A. Datum Consumer Digital Camera E100 Azure,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,North Harford,United States
10321,2016-11-18,102.4423828125,198,10,1024.423828125,1980,955.576171875,Store,No Discount,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Bangor,United States
10326,2019-03-19,284.728668212891,380,8,2277.82934570313,2812,534.170715332031,Store,European Holiday Promotion,Fabrikam Laptop13.3 M3000 Red,"Fabrikam, Inc.",Laptops,Computers,Europe,Liverpool,United Kingdom
10327,2017-12-24,41.925365447998,129,12,503.104400634766,1535.09997558594,1031.99560546875,Store,North America Back-to-School Promotion,Adventure Works LCD17W E203 White,Adventure Works,Monitors,Computers,North America,Lewisville,United States
10329,2017-12-09,13.5808153152466,119,12,162.969787597656,1428,1265.0302734375,Store,North America Back-to-School Promotion,SV 16xDVD M320 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Berthoud,United States
10331,2018-10-12,45.5118217468262,209,20,910.236450195313,4180,3269.76342773438,Online,No Discount,Proseware High Speed Laser M2000 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
10335,2018-10-28,286.255096435547,326,20,5725.1015625,6520,794.898315429688,Store,No Discount,Adventure Works Laptop8.9 E0890 Red,Adventure Works,Laptops,Computers,North America,Bayonne,United States
10336,2017-02-01,179.610763549805,469,27,4849.49072265625,12522.2998046875,7672.80908203125,Store,European Back-to-Scholl Promotion,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,Desktops,Computers,Europe,Knotty Ash,United Kingdom
10337,2017-10-14,424.038757324219,645,10,4240.3876953125,6450,2209.6123046875,Store,No Discount,Fabrikam SLR Camera X147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Manitowoc,United States
10338,2017-11-20,20.5362186431885,56.9000015258789,10,205.362182617188,569,363.637817382813,Store,No Discount,SV 8xDVD E130 Black,Southridge Video,VCD & DVD,TV and Video,North America,Trenton,United States
10342,2017-01-06,268.857025146484,269,4,1075.42810058594,1076,0.571909487247467,Online,European Back-to-Scholl Promotion,SV Car Video TFT6.2W E6282 Black,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany
10343,2018-12-26,209.893920898438,999,12,2518.72705078125,11988,9469.2724609375,Reseller,No Discount,WWI Projector 720p DLP56 White,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
10344,2019-05-18,111.661277770996,188.5,39,4354.78955078125,7323.22509765625,2968.43530273438,Online,Asian Holiday Promotion,A. Datum Advanced Digital Camera M300 Black,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",Asia,Beijing,China
10346,2017-07-02,248.96875,967,13,3236.59375,12571,9334.40625,Reseller,Asian Holiday Promotion,Fabrikam Laptop16W M6080 Black,"Fabrikam, Inc.",Laptops,Computers,Asia,Beijing,China
10347,2017-12-04,105.772163391113,436.200012207031,12,1269.26599121094,5234.39990234375,3965.13403320313,Store,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Shreveport,United States
10348,2018-10-21,35.8471488952637,57.8800010681152,10,358.471496582031,578.799987792969,220.328506469727,Store,No Discount,SV DVD External DVD Burner M200 Grey,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Lakeland,United States
10349,2018-11-09,32.2280387878418,296,10,322.280364990234,2960,2637.7197265625,Store,No Discount,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Recording Pen,Audio,North America,Fort Lauderdale,United States
10351,2017-06-17,65.1410293579102,300,9,586.269226074219,2700,2113.73071289063,Store,North America Spring Promotion,The Phone Company Smart phones Expert M400 Gold,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Queen Anne's County,United States
10354,2017-04-01,23.6981678009033,37.9500007629395,4,94.7926712036133,144.210006713867,49.4173278808594,Store,European Holiday Promotion,NT Bluetooth Active Headphones E202 White,Northwind Traders,Bluetooth Headphones,Audio,Europe,Glasgow,United Kingdom
10355,2017-11-16,27.9577598571777,69,10,279.577606201172,690,410.422393798828,Store,No Discount,Adventure Works CRT19 E10 Black,Adventure Works,Monitors,Computers,Europe,Saint Petersburg,Russia
10356,2018-10-18,31.6776256561279,47.439998626709,10,316.776245117188,474.399993896484,157.623748779297,Online,No Discount,Contoso Expandable1-Handset Cordless Phone System M207 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Berlin,Germany
10357,2018-10-19,84.1383285522461,95.9000015258789,20,1682.7666015625,1918,235.2333984375,Online,No Discount,SV 160GB USB2.0 Portable Hard Disk M65 Silver,Southridge Video,Computers Accessories,Computers,Europe,Berlin,Germany
10359,2018-03-02,993.517761230469,1592.19995117188,12,11922.212890625,18787.9609375,6865.7470703125,Online,North America Back-to-School Promotion,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Televisions,TV and Video,North America,Bethesda,United States
1036,2018-11-30,49.3121528625488,568,10,493.121520996094,5680,5186.87841796875,Online,No Discount,"Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Digital SLR Cameras,"Cameras and camcorders ",Europe,Berlin,Germany
10361,2017-06-29,149.640533447266,199,16,2394.24853515625,3024.80004882813,630.551513671875,Online,European Holiday Promotion,Contoso Home Theater System 2.1 Channel E1220 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Berlin,Germany
10363,2017-01-27,41.374927520752,119.98999786377,6,248.249572753906,671.943969726563,423.694427490234,Store,North America Back-to-School Promotion,"Adventure Works 13"" Color TV E25 White",Adventure Works,Televisions,TV and Video,North America,Wheat Ridge,United States
10364,2017-11-22,20.8215656280518,67.4000015258789,12,249.858795166016,795.320007324219,545.461181640625,Online,Asian Summer Promotion,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,Bluetooth Headphones,Audio,Asia,Beijing,China
10366,2018-03-11,359.387451171875,2295,10,3593.87451171875,22950,19356.125,Store,No Discount,WWI Projector 1080p LCD86 White,Wide World Importers,Projectors & Screens,Computers,North America,Port Washington,United States
10367,2018-03-17,146.702911376953,259.989990234375,10,1467.02905273438,2599.89990234375,1132.87084960938,Store,No Discount,Contoso DVD 14-Inch Player Portable L100 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Worcester,United States
10368,2018-08-06,4.84899616241455,12.6599998474121,9,43.6409683227539,113.306999206543,69.6660308837891,Store,North America Spring Promotion,Contoso DVD 55DVD Storage Binder M56 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Milwaukee,United States
10370,2017-01-21,76.19921875,266,12,914.390625,3112.19995117188,2197.80932617188,Store,North America Back-to-School Promotion,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Back River,United States
10372,2017-05-01,59.1183624267578,77.6800003051758,6,354.710174560547,419.471984863281,64.7618255615234,Store,North America Holiday Promotion,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Cheney,United States
10373,2017-05-23,23.9882564544678,121,13,311.847320556641,1500.40002441406,1188.55261230469,Store,North America Holiday Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Appleton,United States
10375,2017-05-01,14.7650108337402,25,13,191.94514465332,325,133.05485534668,Store,Asian Holiday Promotion,Contoso USB Cable M250 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",Asia,Osaka,Japan
10376,2017-10-18,153.220642089844,312,12,1838.64770507813,3619.19995117188,1780.55236816406,Store,Asian Summer Promotion,A. Datum SLR Camera M138 Silver Grey,A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",Asia,Islamabad,Pakistan
10377,2018-02-08,155.81135559082,219.949996948242,48,7478.94482421875,10469.6201171875,2990.67504882813,Catalog,North America Back-to-School Promotion,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Desktops,Computers,North America,North Harford,United States
10378,2018-08-28,2.48713684082031,259,9,22.3842315673828,2123.80004882813,2101.41577148438,Store,Asian Spring Promotion,Proseware LCD20 M200 White,"Proseware, Inc.",Monitors,Computers,Asia,Islamabad,Pakistan
10380,2017-09-24,157.337356567383,369,20,3146.7470703125,7380,4233.2529296875,Store,No Discount,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Desktops,Computers,North America,Queens,United States
10383,2018-08-17,7.06701612472534,21.5699996948242,18,127.20629119873,385.024505615234,257.818206787109,Store,North America Spring Promotion,Contoso 2G MP3 Player E200 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Bayonne,United States
10386,2017-12-01,196.467391967773,319,36,7072.826171875,11292.599609375,4219.77392578125,Online,North America Back-to-School Promotion,Fabrikam SLR Camera M149 Pink,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Bethesda,United States
10387,2016-06-25,17.9994068145752,90,4,71.9976272583008,342,270.002380371094,Reseller,North America Spring Promotion,Adventure Works CRT15 E101 White,Adventure Works,Monitors,Computers,North America,Seattle,United States
10388,2017-06-26,31.496395111084,179.990005493164,13,409.453125,2258.87451171875,1849.42138671875,Reseller,Asian Holiday Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
10389,2018-08-04,112.198600769043,427,9,1009.78741455078,3800.30004882813,2790.5126953125,Store,North America Spring Promotion,A. Datum SLR Camera X142 Orange,A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,Martinsville,United States
10391,2017-04-01,6.45992755889893,12.9899997711182,5,32.2996368408203,64.9499969482422,32.6503601074219,Store,No Discount,Contoso DVD Movies E100 Yellow,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Back River,United States
10392,2018-10-19,44.7008476257324,50,20,894.016967773438,1000,105.983016967773,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Marshall,United States
10393,2018-09-01,22.5163078308105,293,10,225.1630859375,2930,2704.8369140625,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,"Touch Screen Phones ",Cell phones,North America,Bangor,United States
10394,2018-02-02,15.5909395217896,89.9000015258789,12,187.091278076172,1078.80004882813,891.708740234375,Store,North America Back-to-School Promotion,SV 8xDVD E120 Black,Southridge Video,VCD & DVD,TV and Video,North America,Grand Prairie,United States
10398,2017-04-28,24.8288841247559,24.9899997711182,6,148.97331237793,134.945999145508,-14.0273065567017,Store,North America Holiday Promotion,Contoso Mini Battery Charger Kit E320 White,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,Humble,United States
104,2018-08-27,76.6304702758789,75.9899978637695,18,1379.34851074219,1367.81994628906,-11.52845287323,Store,Asian Spring Promotion,SV 40GB USB2.0 Portable Hard Disk E400 Silver,Southridge Video,Computers Accessories,Computers,Asia,Tehran,Iran
1040,2017-06-10,1.66214501857758,23.8999996185303,8,13.2971601486206,181.639999389648,168.342834472656,Store,European Holiday Promotion,Contoso Digital camera accessory kit M200 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Torino,Italy
10401,2018-10-31,64.9873657226563,188,10,649.873657226563,1880,1230.12634277344,Store,No Discount,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Snoqualmie,United States
10402,2018-11-15,118.438026428223,148,20,2368.76049804688,2960,591.239562988281,Store,No Discount,A. Datum Slim Digital Camera M180 Azure,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",Europe,Marseille,France
10404,2018-04-19,2.9021692276001,11.8999996185303,13,37.728199005127,145.179992675781,107.451797485352,Store,North America Holiday Promotion,Contoso 90W AC/DC Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Jersey City,United States
10405,2016-06-27,105.531723022461,116,9,949.785522460938,1038.19995117188,88.4144744873047,Store,North America Spring Promotion,Proseware Mobile Receipt and Document Scanner M200 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Hartford,United States
10406,2016-06-25,0.183078929781914,13.8900003433228,8,1.46463143825531,105.564002990723,104.099365234375,Online,European Holiday Promotion,Contoso DVD 58 DVD Storage Binder M55 Red,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Berlin,Germany
10408,2016-12-17,6.79540586471558,9.5,6,40.7724342346191,57,16.2275657653809,Store,No Discount,Contoso Power Inverter - DC to AC power inverter E900 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Bangkok,Thailand
10409,2017-02-21,15.1768627166748,59,6,91.0611801147461,336.299987792969,245.238815307617,Store,North America Back-to-School Promotion,Proseware CRT17 E104 White,"Proseware, Inc.",Monitors,Computers,North America,East Orange,United States
1041,2016-11-22,166.200668334961,269,5,831.003295898438,1345,513.996704101563,Catalog,No Discount,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Car Video,TV and Video,North America,North Harford,United States
10410,2017-03-06,78.1632614135742,219,10,781.632568359375,2190,1408.36743164063,Store,No Discount,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Shreveport,United States
10411,2019-01-04,240.854415893555,329,12,2890.2529296875,3915.10009765625,1024.84704589844,Store,North America Back-to-School Promotion,SV Car Video LCD7 M7001 Brown,Southridge Video,Car Video,TV and Video,North America,Grand Prairie,United States
10412,2018-05-11,122.624145507813,228,13,1594.11389160156,2872.80004882813,1278.68603515625,Store,North America Holiday Promotion,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Rochester,United States
10413,2016-07-15,17.8476104736328,21.5699996948242,4,71.3904418945313,77.6520004272461,6.26155710220337,Store,Asian Spring Promotion,Contoso 2G MP3 Player E200 Blue,"Contoso, Ltd",MP4&MP3,Audio,Asia,Hong Kong,China
10414,2018-08-14,198.229125976563,599,9,1784.06213378906,5391,3606.93774414063,Store,North America Spring Promotion,Proseware Laptop16 M610 Black,"Proseware, Inc.",Laptops,Computers,North America,Spokane,United States
10415,2016-08-03,65.1365203857422,109,4,260.546081542969,425.100006103516,164.553924560547,Store,North America Spring Promotion,Proseware Screen 80in E1010 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Newark,United States
10417,2016-10-20,301.993499755859,500,10,3019.93505859375,5000,1980.06494140625,Store,No Discount,SV Car Video LCD7W M7080 Silver,Southridge Video,Car Video,TV and Video,Europe,Cheshire,United Kingdom
10418,2017-01-05,61.2498550415039,179,12,734.998291015625,2130.10009765625,1395.10168457031,Store,North America Back-to-School Promotion,Proseware LCD19W M100 Black,"Proseware, Inc.",Monitors,Computers,North America,Granger,United States
1042,2019-01-11,273.497283935547,699,12,3281.96752929688,8388,5106.03271484375,Store,North America Back-to-School Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,North America,Holyoke,United States
10421,2017-01-21,255.615707397461,319,12,3067.388671875,3796.10009765625,728.71142578125,Store,North America Back-to-School Promotion,SV Car Video TFT7 M7002 Brown,Southridge Video,Car Video,TV and Video,North America,Virginia Beach,United States
10423,2018-03-08,220.483047485352,657,10,2204.83032226563,6570,4365.16943359375,Reseller,No Discount,Fabrikam SLR Camera X148 Silver Grey,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Seattle,United States
10425,2018-02-09,317.149353027344,699,12,3805.7919921875,8318.099609375,4512.30810546875,Store,North America Back-to-School Promotion,SV Car Video LCD7W M7082 Silver,Southridge Video,Car Video,TV and Video,North America,Houston,United States
10426,2016-07-17,2.53758835792542,328,8,20.3007068634033,2361.60009765625,2341.29931640625,Reseller,Asian Spring Promotion,"Fabrikam SLR Camera 35"" M358 Blue","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",Asia,Beijing,China
10427,2017-08-18,34.8369598388672,129,9,313.532653808594,1154.55004882813,841.017333984375,Store,North America Spring Promotion,A. Datum Compact Digital Camera M200 Orange,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Clifton,United States
10428,2016-12-22,69.8462524414063,169.990005493164,6,419.077514648438,1019.94000244141,600.862487792969,Reseller,No Discount,"Adventure Works 20"" CRT TV E15 Black",Adventure Works,Televisions,TV and Video,Asia,Beijing,China
10429,2017-01-05,0.833427309989929,633,12,10.001127243042,7532.7001953125,7522.69873046875,Online,North America Back-to-School Promotion,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Bethesda,United States
1043,2019-02-08,17.0817432403564,599,9,153.735687255859,5391,5237.26416015625,Store,European Back-to-Scholl Promotion,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,Europe,Giebelstadt,Germany
10430,2016-11-05,466.838104248047,599,10,4668.38134765625,5990,1321.61889648438,Store,No Discount,WWI Laptop16 M0160 Black,Wide World Importers,Laptops,Computers,North America,La Porte,United States
10431,2019-04-07,71.3264465332031,199.949996948242,8,570.611572265625,1599.59997558594,1028.98840332031,Store,European Holiday Promotion,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Recording Pen,Audio,Europe,Firenze,Italy
10434,2018-04-07,260.930267333984,699,13,3392.09326171875,8947.2001953125,5555.10693359375,Store,North America Holiday Promotion,Contoso Projector 720p M620 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Norfolk,United States
10435,2016-07-29,27.9558143615723,41.7299995422363,6,167.734893798828,247.458892822266,79.7240142822266,Store,European Spring Promotion,SV Keyboard E90 Grey,Southridge Video,Computers Accessories,Computers,Europe,Nantes,France
10436,2017-06-13,476.856964111328,480,9,4291.712890625,4296,4.28734254837036,Online,North America Spring Promotion,Contoso Home Theater System 4.1 Channel M1420 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
10437,2017-03-20,697.807006835938,999,10,6978.0703125,9990,3011.92993164063,Store,No Discount,Contoso Projector 720p M621 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Fort Lauderdale,United States
10438,2017-03-13,38.0523567199707,293,10,380.523559570313,2930,2549.4765625,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,"Touch Screen Phones ",Cell phones,North America,Wapato,United States
10439,2019-01-13,134.48307800293,310,6,806.898498535156,1736,929.101501464844,Store,North America Back-to-School Promotion,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Spokane,United States
1044,2017-09-02,25.6337699890137,25.5,10,256.337707519531,255,-1.33769464492798,Store,No Discount,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Kennebunkport,United States
10440,2019-03-19,1.95631527900696,129,10,19.5631523132324,1290,1270.43688964844,Store,No Discount,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Tokyo,Japan
10442,2018-04-07,861.693969726563,999,26,22404.04296875,25374.599609375,2970.55639648438,Store,North America Holiday Promotion,WWI Projector 720p DLP56 Silver,Wide World Importers,Projectors & Screens,Computers,North America,Roanoke,United States
10443,2016-06-03,91.7280807495117,266,9,825.552734375,2340.80004882813,1515.24731445313,Store,North America Spring Promotion,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Anchorage,United States
10444,2018-07-22,85.0810241699219,334,9,765.729187011719,2872.39990234375,2106.6708984375,Reseller,Asian Spring Promotion,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",Asia,Beijing,China
10445,2017-10-10,13.5359077453613,69,10,135.359085083008,690,554.640930175781,Store,No Discount,SV 8xDVD E100 Black,Southridge Video,VCD & DVD,TV and Video,North America,Boston,United States
10446,2017-12-05,106.702087402344,136,12,1280.42504882813,1632,351.574951171875,Store,No Discount,Proseware All-In-One Photo Printer M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Thimphu,Bhutan
10448,2018-09-26,123.10466003418,299.230010986328,10,1231.04663085938,2992.30004882813,1761.25341796875,Store,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",MP4&MP3,Audio,North America,Baltimore,United States
10449,2016-07-28,39.4531707763672,190,4,157.812683105469,722,564.187316894531,Store,North America Spring Promotion,Proseware Screen 100in M1609 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,Seattle,United States
10450,2016-08-28,39.5043601989746,229,9,355.539245605469,2015.19995117188,1659.66076660156,Store,North America Spring Promotion,WWI Projector 480p LCD12 Black,Wide World Importers,Projectors & Screens,Computers,North America,New London,United States
10451,2017-07-07,61.3954086303711,109,9,552.558654785156,959.200012207031,406.641326904297,Store,North America Spring Promotion,Proseware Screen 80in E1010 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,Trenton,United States
10452,2017-07-11,184.557113647461,312,9,1661.01391601563,2761.19995117188,1100.18603515625,Store,North America Spring Promotion,A. Datum SLR Camera M136 Silver,A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,Old Saybrook,United States
10454,2018-08-30,2.64951848983765,4.05999994277954,360,953.82666015625,1461.19396972656,507.367340087891,Catalog,North America Spring Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,North Harford,United States
10455,2016-09-18,25.4141502380371,268,10,254.141494750977,2680,2425.8583984375,Store,No Discount,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Buffalo,United States
10457,2018-03-27,73.198127746582,890,10,731.981262207031,8900,8168.0185546875,Reseller,No Discount,Fabrikam Business Videographer 1'' 25mm M600 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Seattle,United States
10458,2017-08-15,42.7312278747559,79,9,384.5810546875,707.049987792969,322.468933105469,Store,North America Spring Promotion,Proseware Laser Jet Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Elmira,United States
10459,2016-12-27,4.29349899291992,28,6,25.7609958648682,162.399993896484,136.639007568359,Online,North America Back-to-School Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,Bethesda,United States
10460,2017-05-18,143.850341796875,188.5,13,1870.05444335938,2450.5,580.445617675781,Store,North America Holiday Promotion,A. Datum Advanced Digital Camera M300 Silver,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Spring,United States
10462,2017-10-17,57.3297691345215,56.9000015258789,10,573.297729492188,569,-4.29770374298096,Store,No Discount,SV 8xDVD E130 Black,Southridge Video,VCD & DVD,TV and Video,Europe,Athens,Greece
10466,2017-01-26,139.288558959961,199,5,696.442810058594,995,298.557220458984,Store,No Discount,SV Car Video AM/FM E1000 Black,Southridge Video,Car Video,TV and Video,Asia,Hong Kong,China
10467,2017-03-02,40.6857070922852,267,10,406.857055664063,2670,2263.14282226563,Store,No Discount,The Phone Company Smart phones Unlocked M300 White,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Beaumont,United States
10468,2017-05-08,108.231735229492,229,8,865.853881835938,1786.19995117188,920.346130371094,Store,European Holiday Promotion,Proseware Projector 480p LCD12 Black,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Baumholder,Germany
10469,2018-05-17,27.8835830688477,43.810001373291,13,362.486572265625,560.768005371094,198.28141784668,Store,North America Holiday Promotion,Contoso Expandable 4-Handset Cordless Phone System M206 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Midland,United States
1047,2019-05-30,153.143737792969,236,6,918.862365722656,1345.19995117188,426.337615966797,Store,Asian Holiday Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Tokyo,Japan
10470,2016-06-06,77.0696868896484,259,6,462.418121337891,1554,1091.58190917969,Online,Asian Holiday Promotion,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
10471,2017-07-06,127.902626037598,179.990005493164,12,1534.83154296875,2159.8798828125,625.048461914063,Online,European Spring Promotion,Contoso DVD 12-Inch Player Portable M400 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Berlin,Germany
10473,2016-10-20,8.68228912353516,16.8999996185303,5,43.4114456176758,84.5,41.0885543823242,Store,No Discount,Contoso USB Data Link - direct connect adapter E600 White,"Contoso, Ltd",Computers Accessories,Computers,North America,New York,United States
10474,2016-11-05,297.913818359375,2295,12,3574.9658203125,26622,23047.03515625,Reseller,Asian Summer Promotion,Contoso Projector 1080p X980 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Beijing,China
10475,2017-05-08,11.646167755127,50,6,69.8770065307617,280,210.123001098633,Store,North America Holiday Promotion,Contoso Bluetooth Notebook Mouse E70 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Lowell,United States
10478,2019-05-08,82.5524063110352,299,26,2146.36254882813,7714.2001953125,5567.83740234375,Store,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel E1200 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Queen Anne's County,United States
10479,2016-08-17,5.41513252258301,269,4,21.660530090332,1035.65002441406,1013.98944091797,Store,North America Spring Promotion,SV Car Video TFT6.2W E6282 Black,Southridge Video,Car Video,TV and Video,North America,Grand Prairie,United States
10480,2016-08-27,354.065673828125,889,27,9559.7734375,23647.400390625,14087.626953125,Online,North America Spring Promotion,Contoso Home Theater System 7.1 Channel M1700 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
10481,2017-06-27,6.13238430023193,69,9,55.1914558410645,607.200012207031,552.008544921875,Store,North America Spring Promotion,Proseware CRT19 E201 Black,"Proseware, Inc.",Monitors,Computers,North America,New London,United States
10482,2018-06-23,993.591674804688,1520,9,8942.3251953125,13376,4433.67529296875,Store,North America Spring Promotion,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,New York,United States
10483,2018-08-06,3.08733367919922,33.9000015258789,9,27.786003112793,301.709991455078,273.924011230469,Catalog,North America Spring Promotion,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
10484,2017-12-24,15.6039323806763,41.9900016784668,12,187.247177124023,503.880004882813,316.6328125,Reseller,No Discount,SV PCI Network Adapter E905 Silver,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
10485,2018-01-05,10.6290016174316,13.8900003433228,20,212.580032348633,277.799987792969,65.2199630737305,Online,No Discount,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
10490,2019-04-05,66.4876556396484,129,13,864.339538574219,1651.19995117188,786.860412597656,Store,North America Holiday Promotion,Contoso Multimedia Speakers M25 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Rochester,United States
